timestamp,runLabel,lodGroup,symSplitMode,repackPerMesh,splitTargets,atlasRes,shellPad,borderPad,sourceLod,rendererName,meshGroupKey,lodIndex,isSourceLod,shellsMatched,shellsUnmatched,shellsTransform,shellsInterpolation,shellsMerged,shellsRejected,shellsOverlapFixed,dedupConflicts,fragmentsMerged,consistencyCorrected,verticesTransferred,verticesTotal,invertedCount,stretchedCount,zeroAreaCount,oobCount,cleanCount,overlapShellPairs,overlapTriangleCount,overlapSameSrcPairs,texelDensityBadCount,texelDensityMedian,symSplitFallbackCount,symSplitTotalCount,topologyIterations,topologyFixed,topologyCapHit,preRepackOverlaps,postRepackOverlaps,pipelineMs,repackMs,transferMs,validateMs
2026-04-19T12:48:07.4378717Z,sweep_res256_pad2_bdr0,Playground,LegacyFixed,1,1,256,2,0,0,Playground_LOD0,Playground,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,-1,-1,5006,53,4351,6
2026-04-19T12:48:07.4378717Z,sweep_res256_pad2_bdr0,Playground,LegacyFixed,1,1,256,2,0,0,Playground_LOD1,Playground,1,0,235,0,3,231,1,0,0,1,0,0,5664,5664,4292,34,0,0,3394,0,0,0,0,74.4152756,0,30,3,13,0,-1,-1,5006,53,4351,6
2026-04-19T12:48:07.4378717Z,sweep_res256_pad2_bdr0,Playground,LegacyFixed,1,1,256,2,0,0,Playground_LOD2,Playground,2,0,234,0,3,231,0,0,0,0,0,0,3466,3466,2211,15,4,0,1750,0,0,0,0,74.22492,0,30,5,15,1,-1,-1,5006,53,4351,6
2026-04-19T12:48:07.4378717Z,sweep_res256_pad2_bdr0,Playground,LegacyFixed,1,1,256,2,0,0,Playground_LOD3,Playground,3,0,142,0,5,137,0,0,0,0,0,0,947,947,364,26,7,0,337,0,0,0,2,81.27868,0,30,4,15,0,-1,-1,5006,53,4351,6
