timestamp,runLabel,lodGroup,symSplitMode,repackPerMesh,splitTargets,atlasRes,shellPad,borderPad,sourceLod,rendererName,meshGroupKey,lodIndex,isSourceLod,shellsMatched,shellsUnmatched,shellsTransform,shellsInterpolation,shellsMerged,shellsRejected,shellsOverlapFixed,dedupConflicts,fragmentsMerged,consistencyCorrected,verticesTransferred,verticesTotal,invertedCount,stretchedCount,zeroAreaCount,oobCount,cleanCount,overlapShellPairs,overlapTriangleCount,overlapSameSrcPairs,texelDensityBadCount,texelDensityMedian,symSplitFallbackCount,symSplitTotalCount,topologyIterations,topologyFixed,topologyCapHit,preRepackOverlaps,postRepackOverlaps,pipelineMs,repackMs,transferMs,validateMs
2026-04-19T13:00:14.4190835Z,sweep_res2048_pad2_bdr0,Wooden_Box_Long,LegacyFixed,1,1,2048,2,0,0,Wooden_Box_Long_LOD0,Wooden_Box_Long,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,756,139,606,0
2026-04-19T13:00:14.4190835Z,sweep_res2048_pad2_bdr0,Wooden_Box_Long,LegacyFixed,1,1,2048,2,0,0,Wooden_Box_Long_LOD1,Wooden_Box_Long,1,0,91,0,1,89,1,0,0,0,0,0,581,581,257,11,8,0,223,0,0,0,7,214.930084,0,0,1,0,0,-1,-1,756,139,606,0
2026-04-19T13:00:14.4190835Z,sweep_res2048_pad2_bdr0,Wooden_Box_Long,LegacyFixed,1,1,2048,2,0,0,Wooden_Box_Long_LOD2,Wooden_Box_Long,2,0,90,0,2,87,1,0,0,1,0,0,376,376,105,5,4,0,82,0,0,0,2,36.8532867,0,0,1,0,0,-1,-1,756,139,606,0
