timestamp,runLabel,lodGroup,symSplitMode,repackPerMesh,splitTargets,atlasRes,shellPad,borderPad,sourceLod,rendererName,meshGroupKey,lodIndex,isSourceLod,shellsMatched,shellsUnmatched,shellsTransform,shellsInterpolation,shellsMerged,shellsRejected,shellsOverlapFixed,dedupConflicts,fragmentsMerged,consistencyCorrected,verticesTransferred,verticesTotal,invertedCount,stretchedCount,zeroAreaCount,oobCount,cleanCount,overlapShellPairs,overlapTriangleCount,overlapSameSrcPairs,texelDensityBadCount,texelDensityMedian,symSplitFallbackCount,symSplitTotalCount,topologyIterations,topologyFixed,topologyCapHit,preRepackOverlaps,postRepackOverlaps,pipelineMs,repackMs,transferMs,validateMs
2026-04-19T12:55:23.8761265Z,sweep_res256_pad8_bdr0,Carousel,LegacyFixed,1,1,256,8,0,0,Carousel_LOD0,Carousel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,12195,87,11982,0
2026-04-19T12:55:23.8832722Z,sweep_res256_pad8_bdr0,Carousel,LegacyFixed,1,1,256,8,0,0,Carousel_LOD1,Carousel,1,0,92,0,14,73,5,0,3,6,0,0,1700,1700,940,273,337,0,656,0,0,0,18,93.848526,0,6,4,5,0,-1,-1,12195,87,11982,0
2026-04-19T12:55:23.8832722Z,sweep_res256_pad8_bdr0,Carousel,LegacyFixed,1,1,256,8,0,0,Carousel_LOD2,Carousel,2,0,78,0,11,66,1,0,0,1,0,0,1013,1013,513,155,159,0,371,0,0,0,7,106.3228,0,6,2,1,0,-1,-1,12195,87,11982,0
2026-04-19T12:55:23.8832722Z,sweep_res256_pad8_bdr0,Carousel,LegacyFixed,1,1,256,8,0,0,Carousel_LOD3,Carousel,3,0,66,0,0,65,1,0,0,0,0,0,410,410,157,29,12,0,115,0,0,0,3,79.74642,0,6,5,34,1,-1,-1,12195,87,11982,0
