timestamp,runLabel,lodGroup,symSplitMode,repackPerMesh,splitTargets,atlasRes,shellPad,borderPad,sourceLod,rendererName,meshGroupKey,lodIndex,isSourceLod,shellsMatched,shellsUnmatched,shellsTransform,shellsInterpolation,shellsMerged,shellsRejected,shellsOverlapFixed,dedupConflicts,fragmentsMerged,consistencyCorrected,verticesTransferred,verticesTotal,invertedCount,stretchedCount,zeroAreaCount,oobCount,cleanCount,overlapShellPairs,overlapTriangleCount,overlapSameSrcPairs,texelDensityBadCount,texelDensityMedian,symSplitFallbackCount,symSplitTotalCount,topologyIterations,topologyFixed,topologyCapHit,preRepackOverlaps,postRepackOverlaps,pipelineMs,repackMs,transferMs,validateMs
2026-04-19T12:57:19.3301718Z,sweep_res2048_pad6_bdr0,Carousel,LegacyFixed,1,1,2048,6,0,0,Carousel_LOD0,Carousel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,12065,276,11676,0
2026-04-19T12:57:19.3301718Z,sweep_res2048_pad6_bdr0,Carousel,LegacyFixed,1,1,2048,6,0,0,Carousel_LOD1,Carousel,1,0,92,0,7,80,5,0,3,6,0,0,1700,1700,1130,305,370,0,437,0,0,0,18,16.90468,0,6,4,6,0,-1,-1,12065,276,11676,0
2026-04-19T12:57:19.3301718Z,sweep_res2048_pad6_bdr0,Carousel,LegacyFixed,1,1,2048,6,0,0,Carousel_LOD2,Carousel,2,0,78,0,5,72,1,0,0,1,0,0,1013,1013,555,178,183,0,292,0,0,0,15,19.2197361,0,6,5,15,1,-1,-1,12065,276,11676,0
2026-04-19T12:57:19.3301718Z,sweep_res2048_pad6_bdr0,Carousel,LegacyFixed,1,1,2048,6,0,0,Carousel_LOD3,Carousel,3,0,66,0,0,65,1,0,0,0,0,0,410,410,175,29,8,0,101,0,0,0,4,15.6968765,0,6,5,34,1,-1,-1,12065,276,11676,0
