timestamp,runLabel,lodGroup,symSplitMode,repackPerMesh,splitTargets,atlasRes,shellPad,borderPad,sourceLod,rendererName,meshGroupKey,lodIndex,isSourceLod,shellsMatched,shellsUnmatched,shellsTransform,shellsInterpolation,shellsMerged,shellsRejected,shellsOverlapFixed,dedupConflicts,fragmentsMerged,consistencyCorrected,verticesTransferred,verticesTotal,invertedCount,stretchedCount,zeroAreaCount,oobCount,cleanCount,overlapShellPairs,overlapTriangleCount,overlapSameSrcPairs,texelDensityBadCount,texelDensityMedian,symSplitFallbackCount,symSplitTotalCount,topologyIterations,topologyFixed,topologyCapHit,preRepackOverlaps,postRepackOverlaps,pipelineMs,repackMs,transferMs,validateMs
2026-04-19T12:49:09.5238932Z,sweep_res2048_pad6_bdr0,Playground,LegacyFixed,1,1,2048,6,0,0,Playground_LOD0,Playground,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,-1,-1,5048,149,4325,3
2026-04-19T12:49:09.5238932Z,sweep_res2048_pad6_bdr0,Playground,LegacyFixed,1,1,2048,6,0,0,Playground_LOD1,Playground,1,0,235,0,2,232,1,0,0,1,0,0,5664,5664,3358,37,1,0,4317,0,0,0,0,51.2971649,0,30,3,13,0,-1,-1,5048,149,4325,3
2026-04-19T12:49:09.5238932Z,sweep_res2048_pad6_bdr0,Playground,LegacyFixed,1,1,2048,6,0,0,Playground_LOD2,Playground,2,0,234,0,3,231,0,0,0,0,0,0,3466,3466,1557,15,3,0,2406,0,0,0,0,51.860157,0,30,5,15,1,-1,-1,5048,149,4325,3
2026-04-19T12:49:09.5238932Z,sweep_res2048_pad6_bdr0,Playground,LegacyFixed,1,1,2048,6,0,0,Playground_LOD3,Playground,3,0,142,0,5,137,0,0,0,0,0,0,947,947,319,28,5,0,376,0,0,0,5,54.41031,0,30,3,19,0,-1,-1,5048,149,4325,3
